42388,1417029,1
42388,1417030,2
42388,1417031,3
42388,1420168,4
42388,1420169,5
42389,1417589,1
42389,1417590,2
42390,1417784,1
42390,1417785,2
42390,1417786,3
42390,1417787,4
42390,1417788,5
42391,1417377,1
42391,1417378,2
42391,1417379,3
42391,1417380,4
42392,1417606,1
42392,1417607,2
42392,1417608,3
42392,1417609,4
42392,1417610,5
42392,1417611,6
42393,1410692,1
42393,1410693,2
42393,1410694,3
42393,1410695,4
42393,1410696,5
42394,1410587,1
42394,1410588,2
42394,1410589,3
42394,1410590,4
42395,1410705,1
42395,1410706,2
42395,1410707,3
42396,1417248,1
42396,1417249,2
42396,1417250,3
42396,1417251,4
42396,1417252,5
42397,1417424,1
42397,1417425,2
42397,1417426,3
42397,1417427,4
42398,1410644,1
42398,1410645,2
42398,1410646,3
42398,1410647,4
42398,1410648,5
42398,1410649,6
42399,1410506,1
42399,1410507,2
42399,1410508,3
42399,1410509,4
42399,1410510,5
42401,1407956,1
42401,1407957,2
42401,1407958,3
42401,1407959,4
42401,1407960,5
42402,1428964,1
42402,1428965,2
42403,1410499,1
42403,1410500,2
42404,1411505,1
42404,1411506,2
42405,1410568,1
42405,1410569,2
42405,1410570,3
42405,1410571,4
42406,1410621,1
42406,1410622,2
42406,1410623,3
42407,1410656,1
42407,1410657,2
42407,1410658,3
42408,1411179,1
42408,1411180,2
42408,1411181,3
42408,1411182,4
42408,1411183,5
42409,1408295,1
42410,1411354,1
42410,1411355,2
42410,1411356,3
42410,1411357,4
42410,1411358,5
42410,1411359,6
42411,1411201,1
42411,1411202,2
42411,1411203,3
42411,1411204,4
42412,1411564,1
42412,1411565,2
42412,1411566,3
42412,1411567,4
42412,1411568,5
42412,1411569,6
42413,1411454,1
42413,1411455,2
42413,1411456,3
42413,1411457,4
42415,1401346,1
42415,1401347,2
42415,1401348,3
42415,1401349,4
42416,1417391,1
42416,1417392,2
42416,1417393,3
42417,1417206,1
42417,1417207,2
42417,1417208,3
42417,1417209,4
42417,1417210,5
42417,1417211,6
42417,1417212,7
42417,1417213,8
42418,1416580,1
42418,1416581,2
42418,1416582,3
42419,1416651,1
42419,1416652,2
42419,1416653,3
42420,1417311,1
42420,1417312,2
42421,1417583,1
42421,1417584,2
42421,1417585,3
42422,1416075,1
42422,1416076,2
42422,1416077,3
42422,1416078,4
42423,1416609,1
42423,1416610,2
42423,1416611,3
42423,1416612,4
42424,1422133,1
42424,1422134,2
42424,1422135,3
42424,1422136,4
42424,1422137,5
42424,1422138,6
42424,1422139,7
42424,1422140,8
42425,1404398,1
42425,1404399,2
42425,1404400,3
42425,1404401,4
42425,1404402,5
42425,1404403,6
42426,1425657,1
42426,1425658,2
42427,1417449,1
42427,1417450,2
42427,1417451,3
42427,1417452,4
42429,1437269,1
42429,1437270,2
42429,1437271,3
42429,1437272,4
42429,1437273,5
42429,1437274,6
42429,1437275,7
42429,1437276,8
42429,1437277,9
42429,1437278,10
42429,1437279,11
42429,1437280,12
42430,1422042,1
42430,1422043,2
42430,1422044,3
42430,1422045,4
42430,1422046,5
42430,1422047,6
42430,1422048,7
42430,1422049,8
42430,1422050,9
42431,1431163,1
42431,1431164,2
42431,1431165,3
42431,1431166,4
42431,1431167,5
42432,1417853,1
42432,1417854,2
42432,1417855,3
42432,1417856,4
42433,1418004,1
42433,1418005,2
42433,1418006,3
42433,1418007,4
42433,1418008,5
42434,1416599,1
42434,1416600,2
42434,1416601,3
42434,1416602,4
42435,1452295,1
42435,1452296,2
42435,1452297,3
42436,1416604,1
42436,1416605,2
42436,1416606,3
42436,1416607,4
42437,1417416,1
42437,1417417,2
42437,1417418,3
42437,1417419,4
42437,1417420,5
42437,1417421,6
42438,1437085,1
42438,1437086,2
42438,1437087,3
42438,1437088,4
42439,1417615,1
42439,1417616,2
42439,1417617,3
42439,1417618,4
42439,1417619,5
42439,1417620,6
42440,1417726,1
42440,1417727,2
42440,1417728,3
42440,1417729,4
42441,1417834,1
42441,1417835,2
42442,1422680,1
42442,1422681,2
42442,1422682,3
42442,1422683,4
42442,1422684,5
42443,1432457,1
42443,1432458,2
42443,1432459,3
42444,1419636,1
42444,1419637,2
42444,1419638,3
42444,1419639,4
42445,1431480,1
42445,1431481,2
42446,1419800,1
42446,1419801,2
42446,1419802,3
42447,1430211,1
42447,1430212,2
42447,1430213,3
42448,1420418,1
42448,1420419,2
42448,1420420,3
42449,1420454,1
42449,1420455,2
42449,1420456,3
42449,1420457,4
42449,1420458,5
42450,1420500,1
42450,1420501,2
42451,1420527,1
42451,1420528,2
42452,1420563,1
42452,1420564,2
42452,1420565,3
42453,1428971,1
42453,1428972,2
42453,1428973,3
42455,1771611,1
42455,1771612,2
42456,1771520,1
42456,1771522,2
42456,1771523,3
42457,1428485,1
42457,1428486,2
42457,1428487,3
42458,1416919,1
42458,1416920,2
42458,1416921,3
42459,1411444,1
42459,1411445,2
42459,1411446,3
42460,1422152,1
42460,1422153,3
42460,1422154,5
42460,1429817,4
42460,1429876,2
42461,1411256,1
42461,1411257,2
42461,1411258,3
42461,1411259,4
42461,1411260,5
42461,1411261,6
42461,1411262,7
42461,1411263,8
42462,1422707,1
42462,1422708,2
42462,1422709,3
42462,1422710,4
42463,1417364,1
42463,1417365,2
42463,1417366,3
42464,1771511,1
