17407,1435663,1
17407,1435664,2
17407,1435665,3
17407,1435666,4
17407,1435667,5
17407,1659790,6
17408,1435695,1
17408,1435696,2
17409,1435531,1
17409,1435532,2
17410,1435530,1
17410,1725536,2
17411,1435678,1
17411,1435679,2
17411,1435680,3
17412,1432642,1
17413,1435533,1
17413,1435534,2
17414,1435698,1
17414,1435699,2
17414,1435700,3
17415,1435537,1
17415,1435538,2
17416,1432643,1
17416,1432644,2
17418,1659824,1
17418,1659825,2
17419,1659821,1
17420,1659819,1
17421,1659817,1
17422,1438126,1
17422,1659816,2
17423,1659814,1
17423,1659815,2
17424,1659809,1
17424,1659810,2
17424,1659811,3
17424,1659812,4
17425,1659807,1
17425,1659808,2
17426,1659798,1
17427,1659800,1
17428,1659792,1
17428,1659793,2
17428,1659794,3
17428,1659795,4
17429,1438130,1
17429,1438131,2
17429,1438132,3
17429,1659791,4
17431,1655638,1
17431,1655639,2
17431,1655640,3
17431,1655641,4
17431,1655642,5
17431,1655643,6
17432,1655635,1
17432,1655636,2
17433,1655723,1
17433,1655724,2
17433,1655725,3
17434,1655564,1
17434,1655565,2
17434,1655566,3
17435,1655644,1
17435,1655645,2
17436,1655656,1
17436,1655657,2
17436,1655658,3
17436,1655659,4
17436,1655660,5
17436,1732121,6
17437,1655542,1
17437,1655543,2
17437,1655544,3
17437,1655545,4
17438,1655677,1
17438,1655678,2
17438,1655679,3
17439,1655482,1
17439,1655483,2
17439,1655484,3
17439,1655485,4
17439,1655486,5
17439,1655487,6
17440,1655496,1
17440,1655497,2
17440,1655498,3
17441,1655558,1
17441,1655559,2
17441,1655560,3
17441,1655561,4
17442,1655626,1
17442,1655627,2
17442,1655628,3
17442,1655629,4
17442,1655630,5
17442,1655631,6
17443,1655492,1
17444,1655574,1
17445,1655521,1
17445,1655522,2
17445,1655523,3
17446,1655666,1
17446,1655667,2
17446,1655668,3
17447,1655572,1
17447,1655573,2
17448,1655661,1
17448,1655662,2
17448,1655663,3
17449,1655686,1
17449,1655687,2
17449,1732127,3
17450,1655459,1
17450,1655460,2
17450,1655461,3
17450,1732150,4
17451,1655752,1
17451,1655753,2
17451,1732144,3
17452,1655622,1
17452,1655623,2
17452,1655624,3
17452,1655625,4
17453,1655509,1
17453,1655510,2
17453,1655511,3
17454,1655632,1
17454,1655633,2
17454,1655634,3
17456,1659843,1
17457,1659841,1
17457,1659842,2
17458,1659836,1
17458,1659837,2
17458,1659838,3
17459,1659839,1
17459,1659840,2
17460,1655837,1
17460,1655838,2
17461,1659832,1
17461,1659833,2
17461,1659834,3
17462,1659827,1
17462,1659828,2
17462,1659829,3
