22328,"LAMPUNG",23737,"TULANG BAWANG",1808,18
22328,"LAMPUNG",22522,"TULANG BAWANG BARAT",1812,18
22328,"LAMPUNG",24484,"WAY KANAN",1807,18
76096,"MALUKU",76651,"BURU",8104,81
76096,"MALUKU",76223,"BURU SELATAN",8109,81
76096,"MALUKU",76868,"KEPULAUAN ARU",8105,81
76096,"MALUKU",76995,"KOTA AMBON",8171,81
76096,"MALUKU",77051,"KOTA TUAL",8172,81
76096,"MALUKU",76097,"MALUKU BARAT DAYA",8108,81
76096,"MALUKU",76284,"MALUKU TENGAH",8103,81
76096,"MALUKU",76470,"MALUKU TENGGARA",8102,81
76096,"MALUKU",76568,"MALUKU TENGGARA BARAT",8101,81
76096,"MALUKU",76771,"SERAM BAGIAN BARAT",8106,81
76096,"MALUKU",76708,"SERAM BAGIAN TIMUR",8107,81
77085,"MALUKU UTARA",77155,"HALMAHERA BARAT",8201,82
77085,"MALUKU UTARA",77578,"HALMAHERA SELATAN",8204,82
77085,"MALUKU UTARA",77311,"HALMAHERA TENGAH",8202,82
77085,"MALUKU UTARA",77956,"HALMAHERA TIMUR",8206,82
77085,"MALUKU UTARA",77364,"HALMAHERA UTARA",8205,82
77085,"MALUKU UTARA",77858,"KEPULAUAN SULA",8203,82
77085,"MALUKU UTARA",78040,"KOTA TERNATE",8271,82
77085,"MALUKU UTARA",78122,"KOTA TIDORE KEPULAUAN",8272,82
77085,"MALUKU UTARA",77086,"PULAU MOROTAI",8207,82
77085,"MALUKU UTARA",928079,"PULAU TALIABU",8208,82
54020,"NUSA TENGGARA BARAT",54666,"BIMA",5272,52
54020,"NUSA TENGGARA BARAT",54590,"DOMPU",5205,52
54020,"NUSA TENGGARA BARAT",54982,"KOTA BIMA",5206,52
54020,"NUSA TENGGARA BARAT",54925,"KOTA MATARAM",5271,52
54020,"NUSA TENGGARA BARAT",54021,"LOMBOK BARAT",5201,52
54020,"NUSA TENGGARA BARAT",54123,"LOMBOK TENGAH",5202,52
54020,"NUSA TENGGARA BARAT",54260,"LOMBOK TIMUR",5203,52
54020,"NUSA TENGGARA BARAT",55026,"LOMBOK UTARA",5208,52
54020,"NUSA TENGGARA BARAT",54400,"SUMBAWA",5204,52
54020,"NUSA TENGGARA BARAT",54853,"SUMBAWA BARAT",5207,52
55065,"NUSA TENGGARA TIMUR",56051,"ALOR",5307,53
