53244,1773000,1
53244,1773001,2
53244,1773002,3
53244,1773003,4
53244,1773004,5
53244,1773005,6
53244,1773006,7
53244,1773007,8
53244,1773008,9
53244,1773009,10
53244,1773010,11
53244,1773011,12
53244,1773012,13
53244,1773013,14
53244,1773014,15
53245,1773024,1
53245,1773025,2
53245,1773026,3
53245,1773027,4
53245,1773028,5
53245,1773029,6
53246,1773068,1
53246,1773069,2
53246,1773070,3
53246,1773071,4
53246,1773072,5
53246,1773073,6
53246,1773074,7
53246,1773075,8
53246,1773076,9
53246,1773077,10
53246,1773078,11
53247,1773079,1
53247,1773080,2
53247,1773081,3
53247,1773082,4
53247,1773083,5
53248,1773049,1
53248,1773050,2
53248,1773051,3
53248,1773052,4
53248,1773053,5
53249,1773015,1
53249,1773016,2
53249,1773017,3
53249,1773018,4
53249,1773019,5
53249,1773020,6
53249,1773021,7
53249,1773022,8
53249,1773023,9
53250,1773031,1
53250,1773032,2
53250,1773033,3
53250,1773034,4
53250,1773035,5
53250,1773036,6
53250,1773037,7
53250,1773038,8
53250,1773039,9
53250,1773040,10
53251,1773054,1
53251,1773055,2
53251,1773056,3
53251,1773057,4
53251,1773058,5
53251,1773059,6
53251,1773060,7
53251,1773061,8
53251,1773062,9
53252,1773041,1
53252,1773042,2
53252,1773043,3
53252,1773044,4
53252,1773045,5
53252,1773046,6
53252,1773047,7
53252,1773048,8
53253,1773107,1
53253,1773108,2
53253,1773109,3
53253,1773110,4
53254,1773102,1
53254,1773103,2
53254,1773104,3
53254,1773105,4
53254,1773106,5
53255,1773087,1
53255,1773088,2
53255,1773089,3
53255,1773090,4
53255,1773091,5
53255,1773092,6
53255,1773093,7
53255,1773094,8
53255,1773095,9
53255,1773096,10
53255,1773097,11
53255,1773098,12
53255,1773099,13
53255,1773100,14
53257,1772335,1
53257,1772336,2
53257,1772337,3
53257,1772338,4
53257,1772339,5
53257,1772340,6
53257,1772341,7
53258,1772363,1
53258,1772364,2
53258,1772365,3
53258,1772366,4
53258,1772367,5
53258,1772368,6
53258,1772369,7
53258,1772370,8
53258,1772371,9
