32217,1774483,1
32217,1774489,2
75428,1318006,1
75428,1318007,2
75428,1318008,3
75428,1318009,4
75428,1318010,5
75428,1318011,6
75429,1318031,1
75429,1318032,2
75429,1318033,3
75429,1318034,4
75429,1318035,5
75429,1318036,6
75429,1318037,7
75430,1318041,1
75430,1318042,2
75430,1318043,3
75430,1318044,4
75430,1318045,5
75430,1318046,6
75430,1676163,7
75431,1318023,1
75431,1318024,2
75431,1318025,3
75431,1318026,4
75431,1318027,5
75432,1318015,1
75432,1318016,2
75432,1318017,3
75432,1318018,4
75432,1318019,5
75432,1318020,6
75432,1318021,7
75433,1395922,1
75433,1395923,2
75433,1395924,3
75433,1395925,4
75433,1646195,5
75435,1318296,1
75435,1318297,2
75435,1318298,3
75435,1318299,4
75435,1318300,5
75435,1318301,6
75435,1318302,7
75435,1318303,8
75435,1318304,9
75435,1318305,10
75435,1318306,11
75435,1643720,12
75435,1643722,13
75435,1644607,14
75435,1644608,15
75435,1644609,16
75435,1644610,17
75435,1644611,18
75435,1644612,19
75435,1644613,20
75435,1644614,21
75435,1644615,22
75435,1644616,23
75435,1644617,24
75435,1644618,25
75436,1318282,1
75436,1318283,2
75436,1318284,3
75436,1318285,4
75437,1318289,1
75437,1318290,2
75437,1318291,3
75437,1318292,4
75437,1318293,5
75437,1318294,6
75437,1643734,7
75438,1318276,1
75438,1318277,2
75438,1318278,3
75438,1318279,4
75439,1318259,1
75439,1318260,2
75439,1318261,3
75439,1318262,4
75439,1318263,5
75439,1318264,6
75440,1318266,1
75440,1318267,2
75440,1318268,3
75440,1318269,4
75440,1318270,5
75440,1318271,6
75440,1318272,7
75442,1318059,1
75442,1318060,2
75442,1318061,3
75442,1318062,4
75442,1318063,5
75443,1318053,1
75443,1318054,2
75443,1318057,3
75443,1789864,4
75444,1318080,1
75444,1318083,3
75444,1318084,4
75444,1318085,5
75444,1318086,6
75444,1318088,7
75444,1792189,2
75445,1318068,1
75445,1318069,2
75445,1318070,3
75445,1318071,4
75446,1318090,1
75446,1318091,2
75447,1318072,1
75447,1318073,2
75447,1318074,3
75447,1318075,4
75447,1318076,5
75447,1318077,6
75447,1318078,7
75449,1318378,1
75449,1437744,2
75449,1437746,3
75449,1437747,4
75449,1437748,5
75449,1437750,6
75449,1437751,8
75449,1438108,7
75450,1318357,1
75450,1318358,2
75450,1318359,3
75450,1318360,4
75450,1318361,5
75450,1318362,6
75451,1318372,1
75451,1318373,2
75451,1318374,3
75451,1318375,4
75452,1318376,1
75452,1318377,2
75453,1318366,1
75453,1318367,2
75453,1318369,4
75453,1318370,3
75455,1318123,1
75455,1318124,2
75455,1318125,3
75455,1318126,4
75455,1318127,5
75455,1318128,6
75455,1318129,7
75455,1674554,8
75456,1435010,2
75456,1435020,3
75456,1435157,4
75456,1435158,5
75456,1439888,1
75456,1439933,6
75456,1639235,7
75457,1435210,1
75457,1435211,2
75458,1318116,1
75458,1318117,2
75458,1318118,3
75458,1318119,4
75458,1318120,5
75458,1318121,6
75459,1318132,1
75459,1318133,2
75459,1318134,3
75459,1318135,4
75461,1318154,1
75461,1318155,2
75461,1318156,3
75461,1318157,4
75462,1318141,1
75462,1318142,2
75462,1318143,3
75463,1318162,1
75463,1318163,2
75464,1318145,1
75464,1318146,2
75466,1762395,1
75466,1762396,2
75466,1762397,3
75466,1762398,4
75466,1762399,5
75467,1318098,1
75467,1318099,2
75467,1318100,3
75467,1318101,4
75468,1318093,1
75468,1318094,2
75468,1318095,3
75468,1318096,4
75469,1318104,1
75469,1318105,2
75469,1318106,3
75470,1318113,1
75471,1318108,1
75471,1318109,2
75472,1318111,1
75472,1318112,2
75474,1318403,1
75474,1318404,2
75474,1318405,3
75474,1318406,4
75474,1318407,5
75475,1318391,1
75475,1318392,2
75475,1318393,3
75475,1318394,4
75475,1318395,5
75475,1318396,6
75475,1318397,7
75476,1318384,1
75476,1318385,2
75476,1318386,3
75476,1318387,4
75476,1318388,5
75476,1318389,6
75476,1318390,7
75477,1318398,1
75477,1318399,2
75477,1318400,3
75477,1318401,4
75477,1318402,5
75478,1318380,1
75478,1318381,2
75478,1318382,3
75478,1318383,4
75480,1318316,1
75480,1318317,2
75481,1318327,1
75481,1318328,2
75482,1318313,1
75482,1318314,2
75483,1318319,1
75483,1318320,2
75483,1318321,3
75483,1318322,4
75483,1318323,5
75483,1318324,6
75485,1317985,1
75485,1317986,2
75485,1317987,3
75485,1317988,4
75485,1317989,5
75486,1317995,1
75486,1317996,2
75486,1317997,3
75486,1317998,4
75486,1317999,5
75487,1318000,1
75487,1318001,2
75487,1318002,3
75487,1318003,4
75487,1393801,5
75488,1317990,1
75488,1317991,2
75488,1317992,3
75488,1317993,4
75488,1317994,5
75490,1318345,1
75490,1318346,2
75490,1318347,3
75490,1318348,4
75491,1318341,1
75491,1318342,2
75492,1318335,1
75492,1318336,2
75492,1318337,3
75493,1318351,1
75493,1318352,2
75493,1318353,3
75493,1318354,4
75495,1318244,1
75495,1318245,2
75496,1382510,1
75497,1318169,1
75497,1318170,2
75498,1318250,1
75498,1318251,2
75498,1318252,3
75499,1318242,1
75500,1318215,1
75500,1318216,2
75501,1318211,1
75501,1318212,2
75501,1318213,3
75504,1376045,1
75504,1376046,2
75504,1376047,3
75504,1376048,4
75504,1376049,5
75504,1376050,6
75504,1376051,7
75504,1376052,8
75504,1376054,9
75504,1376056,10
75504,1376058,11
75504,1376060,12
75504,1376061,13
75504,1376062,14
75504,1376063,15
75504,1376064,16
75504,1376065,17
75504,1376066,18
75504,1376067,19
75504,1376068,20
75504,1376069,21
75504,1376070,22
75504,1376071,23
75504,1376072,24
75504,1376073,25
75504,1376074,26
75504,1376075,27
75504,1376076,28
75504,1376077,29
75504,1376078,30
75504,1376079,31
75504,1376080,32
75504,1412004,33
75504,1412005,34
75504,1412077,35
75505,1376123,1
75505,1376124,2
75505,1376125,3
75505,1376126,4
75505,1376127,5
75505,1376128,6
75505,1376129,7
75505,1376130,8
75505,1376131,9
75505,1376132,10
75505,1376133,11
75505,1412779,12
75505,1412780,13
75506,1376097,1
75506,1376100,2
75506,1376101,3
75506,1376103,4
75506,1376105,5
75506,1376106,6
75506,1376107,7
75506,1376108,8
75506,1376109,9
75506,1376112,10
75506,1376113,11
75506,1376114,12
75506,1376115,13
75506,1376116,14
75506,1412778,15
75507,1376140,1
75507,1376141,2
75507,1376142,3
75507,1376143,4
75507,1376144,5
75507,1376145,6
75507,1376146,7
75507,1376147,8
75507,1376148,9
75507,1376149,10
75507,1376150,11
75507,1376151,12
75507,1376152,13
75507,1376153,14
75508,1410371,1
75508,1410372,2
75508,1410373,3
75508,1410374,4
75508,1410375,5
75508,1412774,6
75508,1412775,7
75508,1691393,8
75509,1376089,1
75509,1376090,2
75509,1376091,3
75509,1376092,4
75509,1376093,5
75509,1376094,6
75509,1402225,7
75510,1376162,1
75510,1376163,2
75510,1376164,3
75510,1376165,4
75510,1376166,5
75510,1376167,6
75510,1376168,7
75510,1376169,8
75511,1376042,1
75511,1376044,2
75511,1412042,3
75513,1376368,1
75513,1376369,2
75513,1376370,3
75513,1376371,4
75513,1376372,5
75513,1419228,6
75513,1419229,7
75513,1419230,8
75513,1419231,9
75513,1419232,10
75514,1376376,1
75514,1376377,2
75514,1419002,3
75514,1419003,4
75514,1419004,5
75515,1376386,1
75515,1376387,2
75516,1376397,1
75516,1376398,2
75516,1376399,3
75516,1376400,4
75516,1376401,5
75516,1402243,6
75517,1376366,1
75517,1376367,2
75518,1376390,1
75518,1376391,2
75518,1376392,3
75518,1376393,4
75518,1376394,5
75518,1376395,6
75518,1376396,7
75519,1411916,1
75519,1411917,2
75519,1411918,3
75519,1411919,4
75519,1411920,5
75520,1376388,1
75520,1376389,2
75521,1376383,1
75521,1376384,2
75521,1376385,3
75523,1691320,1
75523,1691321,2
75523,1691322,3
75523,1691323,4
75523,1691324,5
75523,1691325,6
75523,1691326,7
75523,1691327,8
75523,1691328,9
75523,1691329,10
75523,1691330,11
75523,1691331,12
75523,1691332,13
75523,1691333,14
75523,1691334,15
75523,1691335,16
75523,1691336,17
75523,1691337,18
75523,1691338,19
75523,1691339,20
75524,1689462,1
75524,1689465,2
75524,1689467,3
75524,1689469,4
75524,1689470,5
75524,1689471,6
75524,1689472,7
75524,1689473,8
75524,1689474,9
75524,1689475,10
75524,1689476,11
75524,1689477,12
75525,1690874,1
75525,1690877,2
75525,1690879,3
75525,1690880,4
75525,1690881,5
75525,1690882,6
75525,1690883,7
75525,1690884,8
75525,1690885,9
75526,1691272,1
75526,1691273,2
75526,1691274,3
75526,1691275,4
75526,1691277,5
75526,1691279,6
75526,1691281,7
75527,1689569,1
75527,1689571,2
75527,1689572,3
75527,1689574,4
75527,1689575,5
75527,1689576,6
75527,1689577,7
75527,1689579,8
75527,1689580,9
75527,1689582,10
75528,1689507,1
75528,1689509,2
75528,1689510,3
75528,1689511,4
75528,1689512,5
75528,1689513,6
75528,1689514,7
75529,1689664,1
75529,1689665,2
75529,1689666,3
75529,1689667,4
75529,1689668,5
75529,1689669,6
75529,1689670,7
75530,1691234,1
75530,1691235,2
75530,1691236,3
75530,1691237,4
75530,1691238,5
75530,1691239,6
75530,1691240,7
75531,1691259,1
75531,1691260,2
75531,1691262,3
75531,1691264,4
75531,1691267,5
75531,1691268,6
75532,1689614,1
75532,1689622,2
75532,1689623,3
75532,1689624,4
75533,1691292,1
75533,1691295,2
75533,1691296,3
75533,1691298,4
75534,1691215,1
75534,1691217,2
75534,1691219,3
75534,1691224,4
75534,1691225,5
75534,1691226,6
75534,1691227,7
75534,1691228,8
75534,1691230,9
75535,1691252,1
75535,1691255,2
75535,1691256,3
75537,1385883,1
75537,1385884,2
75537,1385885,3
75538,1385886,1
75538,1385887,2
75538,1385888,3
75538,1385889,4
75539,1417462,1
75539,1417463,2
75539,1417464,3
75539,1417465,4
75539,1417466,5
75540,1385932,1
75540,1385933,2
75540,1385934,3
75540,1385935,4
75540,1530623,5
75541,1385936,1
75541,1385937,2
75541,1385938,3
75541,1385939,4
75541,1402125,5
75542,1385921,1
75542,1385922,2
75542,1385923,3
75543,1385919,1
75543,1385920,2
75544,1386010,1
75544,1386011,2
75544,1386012,3
75544,1402054,4
75545,1417658,1
75545,1417659,2
75545,1417660,3
75545,1417661,4
75546,1385909,1
75546,1385910,2
75546,1385911,3
75546,1402042,4
75546,1402044,5
75547,1385917,1
75547,1385918,2
75547,1402108,3
75548,1385881,1
75548,1385882,2
75550,1385652,1
75550,1385653,2
75550,1385654,3
75550,1385655,4
75550,1385656,5
75550,1385657,6
75550,1385658,7
75550,1385659,8
75550,1385660,9
75550,1385661,10
75550,1385662,11
75550,1385663,12
75551,1385758,1
75551,1385759,2
75551,1385760,3
75551,1385761,4
75552,1385772,1
75552,1385773,2
75552,1385774,3
75552,1385775,4
75552,1385776,5
75552,1385777,6
75553,1385779,1
75553,1385780,2
75553,1385781,3
75553,1385782,4
75553,1385783,5
75553,1385784,6
75554,1385723,1
75554,1385724,2
75554,1385725,3
75554,1385726,4
75554,1385727,5
75554,1385728,6
75554,1385729,7
75555,1385798,1
75555,1385799,2
75555,1385800,3
75556,1385795,1
75556,1385796,2
75556,1385797,3
75557,1385765,1
75557,1385766,2
75557,1385767,3
75557,1385768,4
75558,1412524,1
75558,1412525,2
75558,1412526,3
75558,1412527,4
75558,1412528,5
75559,1385689,1
75559,1385690,2
75559,1385691,3
75559,1412256,4
75560,1385754,1
75560,1401856,2
75562,1376220,1
75562,1376221,2
75562,1376222,3
75562,1376223,4
75562,1376224,5
75563,1376207,1
75563,1376208,2
75563,1376209,3
75563,1376210,4
75564,1376225,1
75564,1376226,2
75565,1376216,1
75565,1376217,2
75565,1376218,3
75565,1376219,4
75566,1376182,1
75566,1376183,2
75566,1376184,3
75566,1376185,4
75566,1376186,5
75566,1376187,6
75567,1376213,1
75567,1376214,2
75567,1376215,3
75568,1376199,1
75568,1376200,2
75568,1376201,3
75569,1376173,1
75569,1376174,2
75569,1376176,3
75569,1376178,4
75570,1376202,1
75570,1376203,2
75570,1402238,3
75572,1376273,1
75572,1376274,2
75572,1376275,3
75572,1376276,4
75572,1376277,5
75572,1376278,6
75572,1376279,7
75572,1376280,8
75572,1376281,9
75572,1417846,10
75573,1376250,1
75573,1376251,2
75573,1376252,3
75573,1376253,4
75573,1376254,5
75573,1376255,6
75573,1376256,7
75573,1675025,8
75574,1376241,1
75574,1376242,2
75574,1376243,3
75574,1376244,4
75574,1376245,5
75574,1376246,6
75575,1376283,1
75575,1376284,2
75575,1376285,3
75575,1376286,4
75575,1376287,5
75575,1376288,6
75575,1511345,7
75576,1376259,1
75576,1376260,2
75576,1376261,3
75576,1376262,4
75577,1376269,1
75577,1376270,2
75578,1376233,1
75578,1376234,2
75578,1376235,3
75578,1376236,4
75579,1376265,1
75579,1376266,2
75580,1376229,1
75580,1376231,2
75582,1376293,1
75582,1376294,2
75582,1376295,3
75582,1376296,4
75582,1376297,5
75582,1376298,6
75582,1376300,7
75583,1376301,1
75583,1376302,2
75583,1376303,3
75583,1376304,4
75583,1376305,5
75583,1376306,6
75583,1376307,7
75583,1376308,8
75583,1376309,9
75583,1674542,10
75584,1376334,1
75584,1376336,2
75584,1376337,3
75584,1376338,4
75584,1376339,5
75584,1376340,6
75584,1376341,7
75585,1376322,1
75585,1376323,2
75585,1376324,3
75585,1376325,4
75585,1376326,5
75586,1376330,1
75586,1376331,2
75587,1376317,1
75587,1376318,2
75588,1376312,1
75588,1376313,2
75588,1418072,3
75590,1376592,1
75590,1376593,2
75590,1376594,3
75590,1376597,4
75590,1402252,5
75591,1376641,1
75591,1376642,2
75591,1376643,3
75591,1376644,4
75591,1376645,5
75591,1376646,6
75591,1376647,7
75591,1376648,8
75591,1376649,9
75591,1609926,10
75591,1609927,11
75591,1609928,12
75592,1376650,1
75592,1376651,2
75592,1376652,3
75592,1376653,4
75592,1376654,5
75592,1402253,6
75593,1376600,1
75593,1376603,2
75594,1410438,1
75594,1410439,2
75595,1376637,1
75595,1691535,2
75596,1376633,1
75596,1376634,2
75596,1376635,3
75596,1376636,4
75596,1419502,5
75597,1376609,1
75597,1376610,2
75598,1376623,1
75598,1376624,2
75598,1376625,3
75598,1376626,4
75599,1376627,1
75600,1376638,1
75600,1376639,2
75600,1376640,3
75601,1376590,1
75601,1376591,2
75602,1376613,1
75602,1376614,2
75602,1376615,3
75602,1376616,4
75602,1376617,5
75602,1376618,6
75602,1376620,7
75602,1376622,8
75603,1376604,1
75603,1376605,2
75603,1376607,3
75604,1376629,1
75604,1376630,2
75606,1385954,1
75606,1385955,2
75606,1385956,3
75606,1385957,4
75606,1385958,5
75606,1385959,6
75606,1385960,7
75606,1385961,8
75606,1410545,9
75607,1385997,1
75607,1385998,2
75607,1385999,3
75607,1386000,4
75607,1386001,5
75607,1386002,6
75607,1386003,7
75607,1418201,8
75608,1385964,1
75608,1385965,2
75608,1385966,3
75608,1385967,4
75609,1385944,1
75609,1385945,2
75609,1385946,3
75610,1385962,1
75610,1385963,2
75611,1385968,1
75611,1385969,2
75612,1385941,1
75612,1385942,2
75612,1385943,3
75612,1410542,4
75612,1410543,5
75613,1385994,1
75613,1385995,2
75613,1385996,3
75613,1418076,4
75614,1385947,1
75614,1385948,2
75614,1385949,3
75614,1385950,4
75614,1385951,5
75614,1385952,6
75614,1385953,7
75615,1385970,1
75615,1385971,2
75615,1385972,3
75616,1385973,1
75616,1385974,2
75616,1418068,3
75618,1688421,1
75618,1688422,2
75618,1688423,3
75618,1688424,4
75618,1688425,5
75618,1688426,6
75619,1376519,1
75619,1376520,2
75619,1376521,3
75619,1376522,4
75619,1376523,5
75619,1376524,6
75620,1376515,2
75620,1376516,3
75620,1376517,4
75620,1732597,1
75621,1688416,1
75621,1688417,2
75621,1688419,3
75621,1688420,4
75622,1688404,1
75622,1688405,2
75622,1688406,3
75623,1376576,1
75623,1376577,2
75623,1376578,3
75624,1376567,1
75624,1376568,2
75625,1376528,1
75625,1376529,2
75625,1376530,3
75625,1376531,4
75625,1376532,5
75626,1376551,1
75626,1376552,2
75626,1691485,3
75627,1376545,1
75627,1376546,2
75627,1402249,3
75628,1376580,1
75628,1376582,2
75628,1376583,3
75628,1537775,4
75629,1376555,1
75629,1376556,2
75629,1376557,3
75630,1376561,1
75630,1376562,2
75630,1376563,3
75630,1376564,4
75630,1402250,5
75631,1376571,1
75631,1376572,2
75631,1376573,3
75631,1402251,4
75633,1689375,1
75633,1689376,2
75633,1689377,3
75633,1689378,4
75633,1689379,5
75633,1689380,6
75633,1689381,7
75633,1689382,8
75633,1689383,9
75633,1689384,10
75633,1689385,11
75633,1689386,12
75633,1689387,13
75633,1689388,14
75633,1689389,15
75633,1689390,16
75633,1689391,17
75634,1688638,1
75634,1688639,2
75634,1688640,3
75634,1688641,4
75634,1688642,5
75634,1688643,6
75634,1688644,7
75634,1688645,8
75635,1688440,1
75635,1688442,2
75635,1688443,3
75635,1688444,4
75635,1688445,5
75635,1688446,6
75636,1689330,1
75636,1689331,2
75636,1689334,3
75636,1689335,4
75636,1689336,5
75636,1689337,6
75636,1689338,7
75637,1689408,1
75637,1689410,2
75637,1689412,3
75637,1689413,4
75637,1689414,5
75638,1386004,1
75638,1386005,2
75638,1386006,3
75638,1402197,4
75638,1402198,5
75639,1688452,1
75639,1688453,2
75639,1688454,3
75639,1688455,4
75639,1688456,5
75639,1688457,6
75640,1689418,1
75640,1689419,2
75641,1688474,1
75641,1688475,2
75641,1688476,3
75642,1386007,1
75642,1402200,2
75642,1603454,3
75644,1376412,1
75644,1376413,2
75644,1376414,3
75644,1376415,4
75645,1376426,1
75645,1376427,2
75645,1376429,3
75645,1376430,4
75646,1376419,1
75646,1376420,2
75646,1376421,3
75646,1376422,4
75646,1376423,5
75646,1376424,6
75647,1376438,1
75647,1376439,2
75647,1376440,3
75648,1376441,1
75648,1376442,2
75649,1376431,1
75649,1376432,2
75649,1402247,3
75649,1402248,4
75650,1376406,1
75650,1376407,2
75650,1376408,3
75652,1376467,1
75652,1376468,2
75652,1376469,3
75652,1376470,4
75653,1376488,1
75653,1376489,2
75653,1376490,3
75653,1376491,4
75653,1376492,5
75654,1376501,1
75654,1376502,2
75654,1376503,3
75654,1376504,4
75654,1376505,5
75654,1376506,6
75654,1376507,7
75654,1376508,8
75654,1376509,9
75654,1376510,10
75654,1376511,11
75654,1376512,12
75654,1691573,13
75654,1691574,14
75655,1376475,1
75655,1376476,2
75655,1376477,3
75655,1376478,4
75656,1376454,1
75656,1376455,2
75656,1376456,3
75656,1376457,4
75656,1376458,5
75656,1376459,6
75656,1376460,7
75656,1376461,8
75656,1376462,9
75656,1376463,10
75656,1376464,11
75656,1419286,12
75656,1691561,13
75657,1376446,1
75657,1376447,2
75657,1376448,3
75657,1376449,4
75658,1376496,1
75658,1376497,2
75658,1376498,3
75659,1376481,1
75659,1376482,2
75659,1376483,3
75659,1376484,4
75661,1396044,1
75661,1396045,2
75661,1396046,3
75661,1396047,4
75661,1396048,5
75661,1412003,6
75662,1385639,1
75662,1385640,2
75663,1396051,1
75663,1396052,2
75663,1396053,3
75663,1396054,4
75663,1396055,5
75664,1385647,1
75665,1385630,1
75665,1385631,2
75665,1412107,3
75666,1385525,1
75666,1385526,2
75667,1396049,1
75667,1396050,2
75668,1385573,1
75668,1385574,2
75669,1385590,1
75669,1385591,2
75669,1412076,3
75672,1376683,1
75672,1376684,2
75672,1376685,3
75672,1376686,4
75672,1376687,5
75673,1376710,1
75673,1376711,2
75673,1376712,3
75674,1376672,1
75674,1376673,2
75674,1655741,3
75674,1655743,4
75675,1376694,1
75675,1376695,2
75676,1376708,1
75676,1376709,2
75677,1376674,1
75677,1376675,2
75677,1674543,3
75678,1376677,1
75678,1376678,2
75678,1655761,3
75679,1376699,1
75679,1376700,2
75680,1376713,1
75680,1376714,2
75681,1376706,1
75681,1376707,2
75682,1691811,1
75682,1691813,2
75683,1376691,1
75683,1376692,2
75684,1376703,1
75684,1376704,2
75684,1376705,3
75685,1376679,1
75686,1376697,1
75686,1376698,2
75687,1376680,1
75687,1376681,2
75688,1376682,1
75688,1655918,2
75689,1376688,1
75689,1655933,2
75690,1376693,1
75690,1655940,2
75691,1376701,1
75691,1376702,2
75694,1379851,1
75694,1379852,2
75694,1379853,3
75695,1379940,1
75695,1379941,2
75695,1655375,3
75696,1379868,1
75696,1379869,2
75697,1379864,1
75697,1379865,2
75698,1379876,1
75698,1379877,2
75698,1690594,3
75699,1655435,1
75700,1379855,1
75700,1379856,2
75700,1690545,3
75702,1379874,1
75702,1379875,2
